,Time (ns),X (A),Y (A)
12891,4322.275,93.8196108268969,-166.6316815000592
12892,4322.3,93.13779287627248,-166.0391864198627
12893,4322.325,92.28021748860677,-166.4702351888021
12894,4322.35,91.77658104174066,-165.41128632516572
12895,4322.375,91.593549786192,-166.33885516542378
12896,4322.4,92.39961080840139,-167.18362056847775
12897,4322.425,92.37536806048769,-167.26747686212713
12898,4322.45,92.82870182846531,-166.3982802882339
12899,4322.475,91.89961173317649,-166.51308556758997
12900,4322.5,91.7274898182262,-166.6253532640862
12901,4322.525,92.49506493770716,-165.5912383108428
12902,4322.55,92.52112556226325,-166.2982940673828
12903,4322.575,92.9835503318093,-166.2110235040838
12904,4322.6,93.1099150686553,-166.6612109559955
12905,4322.625,92.28173088304925,-167.55661658084753
12906,4322.65,92.44961108583392,-167.4237296364524
12907,4322.675,92.46173165061258,-167.4843888716264
12908,4322.7,93.24961205684778,-167.67184309525922
12909,4322.725,93.18961172392873,-167.741054650509
12910,4322.75,92.48052007501775,-166.93094611890388
12911,4322.775,93.82052034320253,-167.8943671024207
12912,4322.8,92.95536757960464,-168.2738166577888
12913,4322.825,93.23839869643703,-169.11524177320075
12914,4322.85,91.74567182136305,-169.9108808112867
12915,4322.875,92.39688410903469,-169.71212121212122
12916,4322.9,92.06264079700817,-170.04919109922466
12917,4322.925,91.81021649909742,-170.83774081143466
12918,4322.95,90.98688368363814,-170.24094783898556
12919,4322.975,91.19809422348484,-170.69839431300306
12920,4323.0,90.8277920809659,-170.3058064778646
12921,4323.025,91.06839867794153,-170.3331825949929
12922,4323.05,90.722944317442,-170.57148557720762
12923,4323.075,91.64142909194484,-169.5807490493312
12924,4323.1,92.04021661931819,-169.8496190851385
12925,4323.125,92.22264214717981,-170.29761851917613
12926,4323.15,92.19415583755031,-168.67311789772728
12927,4323.175,92.08021822842684,-169.51422026663116
12928,4323.2,92.63052113850911,-168.74980117335463
12929,4323.225,91.64870198567708,-167.8599959864761
12930,4323.25,92.09870286421342,-167.6025839140921
12931,4323.275,92.42385378750888,-167.84597130977747
12932,4323.3,92.91900357333097,-167.74264387650922
12933,4323.325,92.7744596076734,-168.25446990042022
12934,4323.35,93.97476173169684,-168.7169813676314
12935,4323.375,94.34142950809363,-170.59822036280775
12936,4323.4,94.43051933519769,-169.7692325476444
12937,4323.425,94.96294449314927,-169.16320292154947
12938,4323.45,95.58051947391394,-170.15453731652462
12939,4323.475,95.17658094926314,-168.8869952577533
12940,4323.5,96.05627834435666,-168.94747601133403
12941,4323.525,95.8593074914181,-168.6867782130386
12942,4323.55,94.96961119680694,-169.75684009898794
12943,4323.575,94.8535507664536,-170.66891756924716
12944,4323.6,94.76021691524622,-169.72682652328953
12945,4323.625,95.66930805553089,-171.51220240737453
12946,4323.65,95.77173175233783,-170.66866741758403
12947,4323.675,96.38506617690578,-169.65730701793325
12948,4323.7,96.45839922355883,-169.26048140092328
12949,4323.725,96.74718614058061,-169.00489113547584
12950,4323.75,98.85173312100497,-169.45454268022016
12951,4323.775,97.29203495834813,-169.42439593690816
12952,4323.8,96.71476306337298,-168.89730603767163
12953,4323.825,96.31324744947028,-168.2627910267223
12954,4323.85,94.83173231645064,-167.25049660422584
12955,4323.875,95.710217331395,-168.23172690651634
12956,4323.9,95.17052020448627,-168.28855526086056
12957,4323.925,96.4883989276308,-167.85767063950047
12958,4323.95,95.25627806692412,-168.255678581469
12959,4323.975,94.71839835427024,-168.8042764374704
12960,4324.0,94.97294454863577,-169.10803777521306
12961,4324.025,95.47355120109789,-169.77644070712003
12962,4324.05,96.0871871023467,-169.31244913736978
12963,4324.075,96.33779329242128,-169.24654041637075
12964,4324.1,96.43476289691347,-168.9355020234079
12965,4324.125,96.12809637821081,-168.15234051328716
12966,4324.15,96.8968838778409,-168.03874483975497
12967,4324.175,97.2587021336411,-167.72238205418444
12968,4324.2,97.66597424131452,-168.12120148629853
12969,4324.225,97.61173132694128,-167.99618530273438
12970,4324.25,96.73779435591264,-168.2074571089311
12971,4324.275,97.44142960057114,-168.02670565518466
12972,4324.3,97.49233823834044,-168.12136193477747
12973,4324.325,97.79748997543797,-167.67074076334634
12974,4324.35,97.78021656383167,-169.12393280954072
12975,4324.375,96.7911270603989,-167.75629170735678
12976,4324.4,96.40173131769353,-168.88425329959753
12977,4324.425,96.50506614916253,-168.70369974772134
12978,4324.45,96.77506487297289,-169.3942561294093
12979,4324.475,95.50324873490767,-169.07983629631275
12980,4324.5,95.49355108087713,-167.99382342714253
12981,4324.525,96.15112674597538,-168.5638691295277
12982,4324.55,95.66415613347834,-166.7089080810547
12983,4324.575,96.46446019952947,-166.96824276086056
12984,4324.6,95.75294402151397,-166.84603928074694
12985,4324.625,96.91082393761837,-167.05050659179688
12986,4324.65,96.45961183490175,-166.13281619910038
12987,4324.675,96.9823393388228,-166.5855916341146
12988,4324.7,95.85991368149266,-165.15923794833097
12989,4324.725,97.20536873557351,-166.8980389219342
12990,4324.75,97.03264039935488,-166.272685657848
12991,4324.775,96.71900500673236,-165.7838777484316
12992,4324.8,96.51143022017045,-166.42194990678266
12993,4324.825,96.82748921712239,-166.51582197709516
12994,4324.85,95.63112594142105,-166.31084927645597
12995,4324.875,96.09536881880327,-165.68363074100378
12996,4324.9,97.13142903645833,-166.05523404208097
12997,4324.925,97.0590055061109,-167.11978056936553
12998,4324.95,96.17082283713601,-166.89322639234138
12999,4324.975,96.38355047052556,-165.92236328125
13000,4325.0,97.0238545735677,-166.0871318470348
13001,4325.025,97.04294470584753,-164.52431973544034
13002,4325.05,96.67900524717389,-164.640380859375
13003,4325.075,97.03203490286162,-165.2849347663648
13004,4325.1,96.29203565192945,-165.33281314734256
13005,4325.125,97.34688406279592,-166.61587616891572
13006,4325.15,97.16930921149977,-166.43441078879616
13007,4325.175,97.17961074366714,-167.29674183238637
13008,4325.2,96.9865810509884,-167.2204238429214
13009,4325.225,97.5217329083067,-167.91648171164772
13010,4325.25,97.62264182350852,-168.71174482865766
13011,4325.275,97.31627909342448,-168.6506232059363
13012,4325.3,97.22324810606061,-169.3399348403468
13013,4325.325,98.0580957586115,-170.7536015366063
13014,4325.35,96.99839805834222,-169.19539711692116
13015,4325.375,97.28021795099431,-169.65469221635297
13016,4325.4,97.34445999607895,-168.7860213771011
13017,4325.425,96.46294403076172,-169.1342519124349
13018,4325.45,96.4753681529652,-168.5613574403705
13019,4325.475,95.98445915453362,-169.15388535008287
13020,4325.5,96.13112686619614,-168.4659188010476
13021,4325.525,96.95991400516394,-168.28399057099313
13022,4325.55,97.63991384795217,-168.21189880371094
13023,4325.575,97.7371879346443,-169.95848083496094
13024,4325.6,97.67688381310666,-169.45587759306937
13025,4325.625,97.27809536095822,-169.65101762251422
13026,4325.65,97.88264187899503,-169.11277632279828
13027,4325.675,97.57264085249467,-168.8052335796934
13028,4325.7,97.94900489575934,-168.20990082711884
13029,4325.725,97.93991481896603,-168.73350062514797
13030,4325.75,97.27021766431403,-169.13516743977866
13031,4325.775,97.57749014189748,-167.01358032226562
13032,4325.8,97.33264206395005,-167.17577570134944
13033,4325.825,97.32385392622514,-167.36735118519175
13034,4325.85,97.92991453228575,-168.22502876050544
13035,4325.875,99.85324697783498,-169.15226329456675
13036,4325.9,99.26203617905125,-167.8379872639974
13037,4325.925,99.33021869081439,-168.12688931551847
13038,4325.95,98.60779363458806,-169.5095321192886
13039,4325.975,98.91052038019353,-169.9684610077829
13040,4326.0,98.13930788907138,-170.18648783365884
13041,4326.025,98.72658099550189,-170.8914804169626
13042,4326.05,98.53355060924183,-169.85979438550544
13043,4326.075,99.15052055590081,-170.13938903808594
13044,4326.1,99.97506575150923,-170.95520759351325
13045,4326.125,99.31506463253137,-171.41551208496094
13046,4326.15,99.3744599313447,-170.03666224624172
13047,4326.175,99.30840000961766,-169.96436286695075
13048,4326.2,99.1523393573183,-169.43063909357244
13049,4326.225,98.67112570097952,-169.24753270004734
13050,4326.25,99.06900579279119,-169.11820105350378
13051,4326.275,98.6244599313447,-169.2640390107126
13052,4326.3,99.11506514115767,-170.7475683038885
13053,4326.325,99.77870201342034,-171.5010001442649
13054,4326.35,99.65264083399917,-170.5299053770123
13055,4326.375,99.79930831446792,-170.43054615367544
13056,4326.4,99.969006393895,-170.81212916518703
13057,4326.425,100.70748924486566,-170.51086749452534
13058,4326.45,99.94021675803445,-168.690561467951
13059,4326.475,99.93446026426373,-169.15898271040484
13060,4326.5,100.29930831446792,-168.8801005970348
13061,4326.525,101.01839770692767,-168.77621829870975
13062,4326.55,101.3108243075284,-168.18917014382103
13063,4326.575,101.60779363458806,-169.5748161547112
13064,4326.6,101.19688299930456,-168.93518667510062
13065,4326.625,100.88506640809955,-168.80488401470762
13066,4326.65,101.7485844005238,-169.6763786547112
13067,4326.675,101.98332977294922,-169.47202601577297
13068,4326.7,102.81856698700877,-169.82580982555044
13069,4326.725,102.20839852997752,-170.63767912893584
13070,4326.75,100.9753690777403,-169.3247860995206
13071,4326.775,101.40718772194602,-169.2136540268407
13072,4326.8,101.90991326534387,-170.07507185502485
13073,4326.825,102.04445879387133,-169.69385782877603
13074,4326.85,101.5890059037642,-169.74861468690816
13075,4326.875,102.02961176091975,-170.34946002382222
13076,4326.9,102.12574606230764,-169.1714972293738
13077,4326.925,101.65173362963128,-168.7582892215613
13078,4326.95,101.515368606105,-167.87653928814512
13079,4326.975,101.39718836004084,-169.07935310132575
13080,4327.0,102.03714243570964,-168.361572265625
13081,4327.025,102.01021853360263,-168.64652691465434
13082,4327.05,101.51173377759528,-169.50134601015034
13083,4327.075,101.55541437322444,-169.9825545802261
13084,4327.1,102.67695594556403,-170.63535285718513
13085,4327.125,102.57152696089311,-170.15483416933003
13086,4327.15,101.84935506184895,-169.45903385046756
13087,4327.175,102.11427746397077,-170.1854433001894
13088,4327.2,101.24536895751953,-170.7249325838956
13089,4327.225,101.60627677223899,-169.33528877027106
13090,4327.25,101.30446023652048,-168.9618779962713
13091,4327.275,102.1654570608428,-169.15724968187737
13092,4327.3,101.98991440281723,-170.0213026566939
13093,4327.325,102.07991467100202,-170.86370664654356
13094,4327.35,102.75318423184481,-169.88900895552203
13095,4327.375,103.45615733753552,-169.6901092529297
13096,4327.4,102.37859668153705,-169.54378162730825
13097,4327.425,102.79922716545336,-169.46716354832506
13098,4327.45,100.75900569106594,-168.65927447694722
13099,4327.475,100.8280961007783,-168.9693154999704
13100,4327.5,101.30900458133581,-168.42574194705847
13101,4327.525,101.11991396817294,-169.94568703391334
13102,4327.55,100.92627808541963,-168.91418040882456
13103,4327.575,100.45112586743903,-170.4910555752841
13104,4327.6,101.39839935302734,-169.7839901086056
13105,4327.625,101.87865378639914,-168.6291268088601
13106,4327.65,101.60709727894177,-170.1867060805812
13107,4327.675,101.13230294892283,-169.96423293604994
13108,4327.7,102.50953859271425,-170.33424192486387
13109,4327.725,102.25580458207564,-171.23709984981653
13110,4327.75,101.92864458488695,-172.74665185176966
13111,4327.775,101.99081975763494,-171.5523663145123
13112,4327.8,102.15416093306108,-172.88257344563803
13113,4327.825,102.12577958540483,-172.23074248342803
13114,4327.85,102.89248703465317,-171.6813516327829
13115,4327.875,103.01708383271189,-171.46825524532434
13116,4327.9,103.60924946178089,-171.80473743785512
13117,4327.925,103.82212182247278,-172.44880630030775
13118,4327.95,103.83418805671461,-172.7221356016217
13119,4327.975,104.99817264441288,-172.38666141394413
13120,4328.0,104.31462490197384,-172.8002374822443
13121,4328.025,104.19377968528055,-173.9977167302912
13122,4328.05,103.7414164687648,-173.3363166577888
13123,4328.075,104.5781795617306,-173.94176783706203
13124,4328.1,104.25098072398792,-173.55159320253316
13125,4328.125,104.43113731615472,-173.30473003965434
13126,4328.15,103.93836975097656,-172.5874698523319
13127,4328.175,103.3661591500947,-171.9757648814808
13128,4328.2,103.23079681396484,-171.78841053355825
13129,4328.225,103.2559823700876,-172.72708037405303
13130,4328.25,103.06774671149977,-172.03890575062144
13131,4328.275,102.76726948131214,-172.92869382916075
13132,4328.3,102.66403660629734,-172.32000454989347
13133,4328.325,103.0553286003344,-172.46415895404238
13134,4328.35,102.68454649954131,-173.0739422422467
13135,4328.375,102.77414333459103,-173.2476718786991
13136,4328.4,101.49850741299716,-172.6346241344105
13137,4328.425,102.31989311449456,-173.81550829338306
13138,4328.45,102.81495065400095,-173.97605711041075
13139,4328.475,103.22014964710583,-173.92281503388375
13140,4328.5,102.18351236979167,-173.53963632294625
13141,4328.525,102.57217823375355,-174.145820386482
13142,4328.55,102.45778794722123,-173.8539276123047
13143,4328.575,102.77021789550781,-173.50134554776278
13144,4328.6,103.84482250791608,-173.05846474387428
13145,4328.625,102.59758527351148,-173.23103240042022
13146,4328.65,102.60329391017105,-172.895927660393
13147,4328.675,102.07328218402284,-171.9097821784742
13148,4328.7,101.86578739050663,-171.66449436996922
13149,4328.725,101.6168344671076,-171.69957386363637
13150,4328.75,102.87725067138672,-171.72551472981772
13151,4328.775,102.88003678755327,-172.1232322924065
13152,4328.8,103.71182250976562,-171.2584852738814
13153,4328.825,103.23400370279948,-171.50826702695903
13154,4328.85,102.58561197916667,-171.88328875917378
13155,4328.875,102.87915640166311,-171.79615783691406
13156,4328.9,103.06297602798,-172.20202914151278
13157,4328.925,102.7348202792081,-172.36533240116003
13158,4328.95,102.6491567438299,-172.23361853397253
13159,4328.975,101.78447168523616,-172.1579053474195
13160,4329.0,100.85203552246094,-172.1107039018111
13161,4329.025,101.18476127855706,-172.60117224491003
13162,4329.05,101.53580428614761,-171.59394466515744
13163,4329.075,101.24991353352864,-171.81815361254144
13164,4329.1,101.86205638538708,-171.02455231637666
13165,4329.125,102.32073835893111,-172.22087836988044
13166,4329.15,102.70490819757634,-173.16393626819956
13167,4329.175,101.99809727524266,-172.8915363658558
13168,4329.2,102.41597447250828,-173.09211361046994
13169,4329.225,102.51130514433889,-172.50702921549478
13170,4329.25,104.05483292088364,-172.16827577533144
13171,4329.275,103.5790927771366,-172.32505104758522
13172,4329.3,103.19326319839016,-172.64233352198744
13173,4329.325,101.30446046771425,-172.59919600053266
13174,4329.35,101.59294706402403,-171.11213499127012
13175,4329.375,101.41597562847716,-172.06297163529828
13176,4329.4,101.97718787915778,-172.79788855350378
13177,4329.425,101.59203523578066,-172.44497911857837
13178,4329.45,102.21980447480173,-172.88315281723484
13179,4329.475,102.53393855239406,-172.1904426343513
13180,4329.5,101.97965309836648,-171.94404833244556
13181,4329.525,101.88370537035394,-172.06130750251538
13182,4329.55,101.37795141971472,-172.08111387310606
13183,4329.575,101.75741530909683,-172.36840126731178
13184,4329.6,102.43702281605114,-171.6525361032197
13185,4329.625,101.806740731904,-172.07274974476206
13186,4329.65,101.74937531442353,-171.3112238103693
13187,4329.675,101.86173340768525,-172.15544267134234
13188,4329.7,101.95519279711175,-172.06431440873578
13189,4329.725,101.06382358435428,-170.07639104669744
13190,4329.75,102.38570658365886,-170.39604649399266
13191,4329.775,102.84639763109612,-171.2166748046875
13192,4329.8,102.72929058652936,-171.33033475008878
13193,4329.825,103.3675923202977,-171.4323836817886
13194,4329.85,104.33626787590258,-171.57316034490412
13195,4329.875,103.05227036909623,-171.42138024532434
13196,4329.9,103.59068622011127,-172.07196507309422
13197,4329.925,103.0287040941643,-171.05595767859256
13198,4329.95,102.76747917406487,-171.39203851873225
13199,4329.975,103.61364699854995,-171.29296227657434
13200,4330.0,103.1237256599195,-170.58611043294272
13201,4330.025,102.55694372003728,-171.77293580951113
13202,4330.05,102.45621559836648,-172.12442109079072
13203,4330.075,102.09988172126539,-171.86077418471828
13204,4330.1,100.77563707756273,-170.43535036029238
13205,4330.125,101.12942111853397,-170.94778581099078
13206,4330.15,100.63990829930161,-170.37280782063803
13207,4330.175,100.81700827858664,-171.7719597093987
13208,4330.2,101.39821277965198,-171.16086462772253
13209,4330.225,101.5342122858221,-170.5296006636186
13210,4330.25,101.71026819402522,-170.96016161369556
13211,4330.275,101.70910159024325,-170.23132647890034
13212,4330.3,101.12598072398792,-171.07726126006156
13213,4330.325,100.73759552926728,-171.4847282640862
13214,4330.35,101.72696015329072,-171.99417900316644
13215,4330.375,102.10055102724017,-172.92060713334516
13216,4330.4,101.37729806611033,-172.2292498964252
13217,4330.425,100.49935150146484,-172.0944278601444
13218,4330.45,101.61267274798769,-172.75175337357953
13219,4330.475,100.3714687463009,-172.57329952355587
13220,4330.5,100.98529561360677,-172.06530253092447
13221,4330.525,99.56900440562855,-171.74174915660512
13222,4330.55,100.17203475489761,-172.06391074440697
13223,4330.575,100.79990779992306,-171.4518243038293
13224,4330.6,101.72944201845111,-173.46173789284447
13225,4330.625,101.32707584265506,-172.5267098166726
13226,4330.65,101.36785773074988,-171.54743772564512
13227,4330.675,100.84420637650923,-172.40433386600378
13228,4330.7,100.88991407914595,-173.00487171519887
13229,4330.725,99.96233945904356,-173.47932850230825
13230,4330.75,99.40506559429747,-172.0708086418383
13231,4330.775,99.33294539018111,-172.12004274310488
13232,4330.8,98.81536842114997,-172.1656854802912
13233,4330.825,100.0229439012932,-171.5054256554806
13234,4330.85,100.28385370427912,-171.96919204249525
13235,4330.875,100.21506569602273,-172.48342803030303
13236,4330.9,100.06203530051492,-172.67919320771188
13237,4330.925,99.72445979262844,-173.5002177845348
13238,4330.95,99.23506603818952,-171.99552131421638
13239,4330.975,98.9626420916933,-171.9521257805102
13240,4331.0,98.92052136045514,-170.89636461662525
13241,4331.025,99.02476339629202,-172.33297035910866
13242,4331.05,99.3641567808209,-173.50185787316525
13243,4331.075,99.02173221472538,-172.15045674641928
13244,4331.1,99.91688306403883,-172.72888645981297
13245,4331.125,100.14336718934955,-173.29859646883878
13246,4331.15,98.76779359759706,-172.67689005533853
13247,4331.175,98.37779120242956,-171.4085919929273
13248,4331.2,98.0690048680161,-173.51719758004853
13249,4331.225,97.83779306122752,-173.79832735928622
13250,4331.25,97.75233898740827,-173.3266934481534
13251,4331.275,97.61567133123225,-173.6642960057114
13252,4331.3,97.35264217492306,-173.53402848677203
13253,4331.325,97.28900585752545,-173.60452131791547
13254,4331.35,97.61870181921756,-174.49210519501656
13255,4331.375,97.56809604529178,-174.80262478915128
13256,4331.4,97.41294352213542,-175.68719389944366
13257,4331.425,97.64446050470525,-175.55863998875475
13258,4331.45,97.17627785422586,-174.24656307336056
13259,4331.475,97.91021612918738,-173.9400819720644
13260,4331.5,97.95385441635594,-175.18805532744437
13261,4331.525,98.60870176373106,-175.1625870213364
13262,4331.55,100.54355158950344,-176.4653972278942
13263,4331.575,99.39658124519117,-176.18443575772372
13264,4331.6,98.04173232569839,-176.01986463142163
13265,4331.625,99.40524060798414,-175.17207290187025
13266,4331.65,99.56256773977569,-174.95869492039537
13267,4331.675,99.93116505940755,-175.42037316524622
13268,4331.7,99.27082339200106,-176.60741262724906
13269,4331.725,98.57112560850202,-175.97669474283853
13270,4331.75,98.6798974239465,-175.33032503995028
13271,4331.775,98.94082410407789,-175.12723379424125
13272,4331.8,98.87082209731594,-175.95971263538706
13273,4331.825,98.55809714577414,-175.81477171002012
13274,4331.85,98.15173362963128,-175.42673006924716
13275,4331.875,97.5783989646218,-174.70497686212713
13276,4331.9,97.75415593927556,-175.06831822250828
13277,4331.925,98.03476298939098,-175.6683673280658
13278,4331.95,97.08809500029592,-175.0149189342152
13279,4331.975,96.4323379054214,-175.15614503802675
13280,4332.0,96.04173209450461,-175.5077977035985
13281,4332.025,96.34688336921461,-176.04077287153765
13282,4332.05,96.5387006817442,-175.21086860425544
13283,4332.075,96.72324833725438,-175.30478228944722
13284,4332.1,96.87718616832386,-176.03854555072206
13285,4332.125,95.78203536524917,-175.12358601888022
13286,4332.15,95.69991418087122,-174.86392443107837
13287,4332.175,96.53658086603338,-176.28088425145006
13288,4332.2,96.77446053244851,-176.8492080226089
13289,4332.225,96.35294342041016,-176.83653767903647
13290,4332.25,96.12779258959222,-176.78205686627012
13291,4332.275,96.2717329083067,-177.49600358442828
13292,4332.3,97.45324776389383,-178.58659039121684
13293,4332.325,97.3774906505238,-178.56202189127603
13294,4332.35,97.67233854351622,-177.93304350881866
13295,4332.375,96.63052021373402,-178.28731791178384
13296,4332.4,96.34233902439927,-178.16470244436553
13297,4332.425,97.22415646639737,-178.3125527121804
13298,4332.45,97.10900578354344,-179.63173051313922
13299,4332.475,97.77839914957683,-180.14312466708097
13300,4332.5,97.72718672318892,-178.87229549523556
13301,4332.525,98.17779379179983,-178.8661651611328
13302,4332.55,97.44445939497514,-179.07245751583216
13303,4332.575,97.54870235558712,-178.91865354595762
13304,4332.6,97.32536870783025,-178.65711651426372
13305,4332.625,98.10597506436434,-178.8280450069543
13306,4332.65,99.44466677579013,-179.73167511911103
13307,4332.675,98.49338462136008,-179.2425740559896
13308,4332.7,97.87809614701705,-177.77012588038588
13309,4332.725,98.43550271698923,-178.13233531605113
13310,4332.75,98.67203683564158,-179.05615373091265
13311,4332.775,97.51203525427616,-179.8404776833274
13312,4332.8,97.01900528416489,-178.23654729669744
13313,4332.825,97.01870288270892,-177.50738063003078
13314,4332.85,96.66809590657552,-177.56411188299006
13315,4332.875,96.13809597130978,-178.68494068492544
13316,4332.9,96.17900478478634,-178.11363312692353
13317,4332.925,96.08294446540602,-176.73146195845172
13318,4332.95,95.92658187403823,-176.83879274310488
13319,4332.975,95.77082292961352,-177.5013682047526
13320,4333.0,95.15355035030481,-177.35048190030184
13321,4333.025,96.02385318640506,-178.0533234567353
13322,4333.05,96.14324696858723,-178.34138396292022
13323,4333.075,96.05355002663352,-178.77738027861625
13324,4333.1,96.5750663063743,-179.7135869806463
13325,4333.125,95.89173172459458,-178.83970642089844
13326,4333.15,95.9896108453924,-179.00818703391334
13327,4333.175,95.0283993807706,-178.57755210182884
13328,4333.2,95.36870274399266,-178.8887273615057
13329,4333.225,95.5520352450284,-178.63365866921166
13330,4333.25,94.6571870283647,-177.60537858442828
13331,4333.275,94.59779311671402,-177.5754306677616
13332,4333.3,95.24779256184895,-177.47855816465434
13333,4333.325,96.6859745834813,-178.4577627470999
13334,4333.35,96.07597489790483,-178.0313947273023
13335,4333.375,96.95082485314572,-178.5984316739169
13336,4333.4,95.75173210375237,-177.01419992157906
13337,4333.425,95.15415584679806,-176.75859023585463
13338,4333.45,96.24900632916075,-177.43309945771188
13339,4333.475,96.71961189038825,-177.15978680234966
13340,4333.5,97.37385235410748,-177.32221938624525
13341,4333.525,96.53264155532375,-177.57148881392047
13342,4333.55,97.38264141660748,-178.41236969918916
13343,4333.575,97.54385329737808,-179.9985966537938
13344,4333.6,97.10718721331972,-178.97327261260062
13345,4333.625,97.26051954789595,-177.76040510697797
13346,4333.65,96.65840033328894,-178.48931792288116
13347,4333.675,96.91264135187322,-178.59896018288353
13348,4333.7,96.978095777107,-179.37487654252485
13349,4333.725,97.37658113421816,-178.55026476310962
13350,4333.75,96.37021706321023,-178.606289025509
13351,4333.775,96.00809733072917,-178.12299786191997
13352,4333.8,97.19749103892933,-178.80765833999172
13353,4333.825,96.85173242742366,-178.51170210404828
13354,4333.85,96.23900511770537,-177.68435992616597
13355,4333.875,96.92264186974728,-178.31129732998934
13356,4333.9,96.08445878462358,-178.9540007620147
13357,4333.925,94.42203544847894,-178.47111927379262
13358,4333.95,95.09930766712536,-179.5135285348603
13359,4333.975,96.05051976984197,-179.08321080063328
13360,4334.0,94.94657944187973,-178.31726351651278
13361,4334.025,95.57748991070372,-178.499160304214
13362,4334.05,96.79415546764027,-179.72328555945194
13363,4334.075,96.10536979906487,-178.1415409897313
13364,4334.1,96.8156729033499,-178.61704323508522
13365,4334.125,96.88779403224136,-177.8905144893762
13366,4334.15,97.60506577925248,-178.6303456624349
13367,4334.175,96.60142794522372,-177.757461085464
13368,4334.2,96.23627703117602,-178.36478863340434
13369,4334.225,96.64870129209577,-178.5548516475793
13370,4334.25,96.53749107592034,-178.6345427542022
13371,4334.275,96.15870227235736,-177.53824546120384
13372,4334.3,96.07627799294211,-178.3115886341442
13373,4334.325,96.26567146994851,-178.8393466833866
13374,4334.35,95.7220352635239,-178.29241157300544
13375,4334.375,95.7008232347893,-178.4931071888317
13376,4334.4,95.8080957586115,-178.75639528216738
13377,4334.425,95.20536873557351,-178.58100243770716
13378,4334.45,95.4514291936701,-177.8908867113518
13379,4334.475,95.9587016250148,-177.6616913766572
13380,4334.5,97.09142927689986,-178.251357569839
13381,4334.525,96.1744595151959,-178.43480844208688
13382,4334.55,96.85324720902877,-179.12052778764203
13383,4334.575,96.26264144435073,-178.2766668146307
13384,4334.6,96.79658207748875,-179.00533548990884
13385,4334.625,96.80839954723011,-178.84115091959634
13386,4334.65,96.73657966382575,-178.452924786192
13387,4334.675,97.82142893473308,-177.45187840317234
13388,4334.7,96.1059746019768,-177.1526845296224
13389,4334.725,95.97749028061375,-177.50506314364347
13390,4334.75,96.26445978338069,-177.84217418323863
13391,4334.775,95.79476235129617,-178.12109929865056
13392,4334.8,95.41203585537997,-177.63307837283972
13393,4334.825,94.89597574869792,-177.18015682336056
13394,4334.85,96.00718688964844,-179.0301846590909
13395,4334.875,95.30839839126125,-177.58011511600378
13396,4334.9,95.6441562536991,-177.8114698005445
13397,4334.925,93.97476242527817,-178.48930220170453
13398,4334.95,94.70294351288767,-178.59292833732837
13399,4334.975,93.73233772046638,-179.2220149184718
13400,4335.0,93.33142991499467,-179.87943984522963
13401,4335.025,93.00779284852923,-179.4699942848899
13402,4335.05,93.0074911406546,-179.47786735765862
13403,4335.075,93.62203493985263,-179.1569902824633
13404,4335.1,92.51082264293323,-178.28682963053384
13405,4335.125,93.81597484241833,-178.35954423384234
13406,4335.15,93.17415549538352,-178.0871563535748
13407,4335.175,93.96506615841028,-177.76812235514322
13408,4335.2,94.79688447894472,-177.332700324781
13409,4335.225,94.77961106733842,-177.8236444646662
13410,4335.25,94.97567217277758,-178.52620442708334
13411,4335.275,95.98718585390033,-178.29669189453125
13412,4335.3,95.84142904570608,-178.2667365796638
13413,4335.325,96.5065811619614,-179.40076700846353
13414,4335.35,95.64264100970644,-177.98266832756275
13415,4335.375,96.08415638316761,-178.1520575321082
13416,4335.4,96.15506466952237,-179.0369221080433
13417,4335.425,96.50021639737216,-177.56138472123578
13418,4335.45,95.44749057654178,-177.7964079885772
13419,4335.475,95.97385383374763,-178.19242165305397
13420,4335.5,96.65658060709636,-178.26515336470172
13421,4335.525,96.61779276529948,-178.1010515617602
13422,4335.55,96.22052071311258,-178.6850382486979
13423,4335.575,95.25658023718631,-178.382461085464
13424,4335.6,95.69809699781013,-179.2839665268407
13425,4335.625,95.71143040512547,-178.6452188202829
13426,4335.65,96.54900452584931,-180.4224599202474
13427,4335.675,95.79082373416784,-179.9408213297526
13428,4335.7,95.98052076859908,-178.80004929051256
13429,4335.725,94.72991388494319,-178.92119344075522
13430,4335.75,94.84294544566761,-178.65131724964488
13431,4335.775,95.31354985092625,-178.63741325609612
13432,4335.8,95.18476289691347,-178.57925831187856
13433,4335.825,94.93264076926492,-177.47212635387075
13434,4335.85,95.08446017178622,-178.00870167125356
13435,4335.875,93.92900386001125,-177.50260786576703
13436,4335.9,93.52112625584458,-177.83766081838897
13437,4335.925,92.98779296875,-176.938120061701
13438,4335.95,93.94294368859494,-177.3114249489524
13439,4335.975,94.06445821126302,-177.24310765121922
13440,4336.0,93.16688514478278,-178.50852411443537
13441,4336.025,94.03112584894353,-177.58771353056937
13442,4336.05,94.3790054321289,-178.65423306551847
13443,4336.075,93.94809537945372,-178.0937370531487
13444,4336.1,94.36294463186553,-178.85455830891928
13445,4336.125,94.00385238185073,-178.3582550973603
13446,4336.15,94.49839875192353,-178.91750220096472
13447,4336.175,93.80567169189453,-178.23753634366122
13448,4336.2,94.82142916592684,-178.1231777306759
13449,4336.225,94.92264210094105,-177.14542596990412
13450,4336.25,95.46536809747869,-176.70075942530775
